Date,AAPL,AMZN,ATO,AVGO,BLDR,BRK-B,DECK,GOOGL,IAU,JPM,LLY,MA,META,MSFT,MTUM,NVDA,PTC,SHV,SPY,TLT,TRGP,TSLA,UNH,USO,V,XOM
2021-01-08,129.7583465576172,159.13499450683594,82.60753631591797,409.9724426269531,40.16999816894531,234.02999877929688,314.42999267578125,89.8915023803711,35.2599983215332,125.03333282470703,160.13584899902344,347.8415222167969,267.57000732421875,213.87615966796875,161.55905151367188,132.4689483642578,127.94000244140625,103.9640884399414,364.6953430175781,140.70523071289062,27.626707077026367,293.3399963378906,348.5724182128906,35.43000030517578,210.8525848388672,39.832481384277344
2021-01-11,126.74163055419922,155.7104949951172,81.13602447509766,410.08282470703125,39.630001068115234,233.42999267578125,326.9200134277344,87.81449890136719,35.15999984741211,126.89936065673828,178.92950439453125,342.2874450683594,256.8399963378906,211.80184936523438,159.5775604248047,135.90870666503906,129.16000366210938,103.95468139648438,362.2369689941406,140.47268676757812,27.63616943359375,270.39666748046875,346.0399475097656,35.2599983215332,208.3472137451172,41.04164123535156
2021-01-12,126.56474304199219,156.04150390625,81.0897445678711,413.42230224609375,39.5,233.02999877929688,332.6199951171875,86.87149810791016,35.36000061035156,128.89405822753906,172.05868530273438,337.09710693359375,251.08999633789062,209.30880737304688,160.52020263671875,134.54429626464844,128.5,103.95468139648438,362.3135070800781,140.36109924316406,29.339191436767578,283.14666748046875,342.7978210449219,35.900001525878906,204.4031982421875,41.95290756225586
2021-01-13,128.6184844970703,158.29449462890625,81.86715698242188,415.0965881347656,38.599998474121094,234.50999450683594,324.3399963378906,87.36250305175781,35.2400016784668,129.01356506347656,178.5060577392578,340.4491882324219,251.63999938964844,210.6819305419922,161.07810974121094,135.01321411132812,124.51000213623047,103.95468139648438,363.2892150878906,141.94189453125,29.03643035888672,284.8033447265625,340.5628356933594,35.79999923706055,204.88275146484375,42.426048278808594
2021-01-14,126.6728515625,156.37350463867188,81.10826873779297,415.8876953125,40.25,235.02000427246094,323.8599853515625,86.5459976196289,35.220001220703125,129.76734924316406,179.65121459960938,321.3786315917969,245.63999938964844,207.44874572753906,160.13546752929688,131.7056427001953,124.5999984741211,103.95468139648438,362.0169982910156,140.61224365234375,29.395950317382812,281.6666564941406,336.2366943359375,36.2400016784668,197.5525665283203,44.082096099853516
2021-01-15,124.93355560302734,155.21249389648438,83.32013702392578,410.16558837890625,40.869998931884766,233.49000549316406,326.0,86.38099670410156,34.79999923706055,127.44170379638672,183.57740783691406,317.77093505859375,251.36000061035156,207.08840942382812,158.37518310546875,128.3058624267578,124.12000274658203,103.95468139648438,359.3769836425781,141.17010498046875,28.411989212036133,275.38665771484375,336.975341796875,35.34000015258789,197.28834533691406,41.96166229248047
2021-01-19,125.611572265625,156.03799438476562,83.36640930175781,422.511474609375,40.400001525878906,234.5500030517578,323.1000061035156,89.22350311279297,35.099998474121094,126.8901596069336,190.9967041015625,320.4054260253906,261.1000061035156,210.779296875,160.17393493652344,129.95960998535156,125.55000305175781,103.95468139648438,362.1986999511719,141.62574768066406,28.45929527282715,281.51666259765625,337.8290100097656,35.75,197.3568572998047,42.7940673828125
2021-01-20,129.7386932373047,163.16900634765625,83.37567138671875,424.9126281738281,41.470001220703125,234.75999450683594,330.94000244140625,94.00350189208984,35.65999984741211,124.98737335205078,193.671875,329.2230224609375,267.4800109863281,218.4727020263672,163.40591430664062,133.35691833496094,130.38999938964844,103.95468139648438,367.2110900878906,141.7652587890625,28.166000366210938,283.48333740234375,336.5340881347656,35.790000915527344,201.61402893066406,43.398651123046875
2021-01-21,134.4946746826172,165.34950256347656,82.78337860107422,429.45721435546875,42.599998474121094,234.16000366210938,323.0,94.2074966430664,35.63999938964844,123.93944549560547,194.72080993652344,328.7610778808594,272.8699951171875,219.0862274169922,164.069580078125,138.36317443847656,129.55999755859375,103.95468139648438,367.5458984375,140.77029418945312,27.219881057739258,281.663330078125,340.5244140625,35.7599983215332,200.7625732421875,42.1544303894043
2021-01-22,136.65652465820312,164.6114959716797,82.45021057128906,427.8013000488281,42.880001068115234,232.9199981689453,319.8800048828125,94.62799835205078,35.380001068115234,122.98345184326172,198.36785888671875,323.40362548828125,274.5,220.0405731201172,164.12728881835938,136.81663513183594,130.8800048828125,103.95468139648438,366.2449645996094,141.2258758544922,27.219881057739258,282.21331787109375,333.3782043457031,35.22999954223633,197.70916748046875,41.55860900878906
2021-01-25,140.43972778320312,164.6999969482422,83.6995849609375,427.5897216796875,41.93000030517578,233.00999450683594,314.3699951171875,94.71399688720703,35.380001068115234,121.44833374023438,204.3437957763672,323.6001892089844,278.010009765625,223.52696228027344,164.6371307373047,136.22543334960938,130.8800048828125,103.95468139648438,367.6893615722656,142.89035034179688,26.462980270385742,293.6000061035156,333.6275939941406,35.59000015258789,196.6913604736328,41.09423065185547
2021-01-26,140.67555236816406,166.30650329589844,84.17156219482422,426.74334716796875,40.36000061035156,231.57000732421875,304.2300109863281,95.39749908447266,35.29999923706055,120.95194244384766,204.69981384277344,322.1355285644531,282.04998779296875,226.25372314453125,162.8672332763672,134.0503692626953,129.52000427246094,103.95468139648438,367.1153869628906,142.62066650390625,26.10346031188965,294.36334228515625,329.1192626953125,35.45000076293945,197.6993865966797,40.19172286987305
2021-01-27,139.59461975097656,161.62899780273438,84.06051635742188,409.1076354980469,37.939998626708984,227.36000061035156,278.6099853515625,90.9469985961914,35.099998474121094,117.53242492675781,199.7440185546875,310.1328125,272.1400146484375,226.80880737304688,157.32672119140625,128.8870086669922,120.83000183105469,103.9640884399414,358.1429748535156,142.98333740234375,25.535781860351562,288.0533447265625,319.41192626953125,35.5,190.80958557128906,39.73609161376953
2021-01-28,134.7108917236328,161.88099670410156,81.96895599365234,415.58416748046875,38.88999938964844,230.9499969482422,290.6499938964844,92.66000366210938,35.099998474121094,119.6006851196289,202.19784545898438,318.7736511230469,265.0,232.6811065673828,159.93344116210938,130.2165069580078,138.3300018310547,103.95468139648438,361.2230529785156,142.19297790527344,26.538665771484375,278.4766540527344,324.361572265625,35.25,193.990234375,40.358211517333984
2021-01-29,129.66990661621094,160.30999755859375,82.36692810058594,414.4434509277344,38.25,227.8699951171875,291.9800109863281,91.36799621582031,35.099998474121094,118.27700805664062,200.12890625,310.91925048828125,258.3299865722656,225.8933868408203,157.61529541015625,129.6053924560547,132.91000366210938,103.9640884399414,353.9915466308594,141.33750915527344,25.987958908081055,264.510009765625,319.9779052734375,35.18000030517578,189.12631225585938,39.28921890258789
